,hotel_name,hotel_review,tokened_review,cleaned_review
527,호텔 블랙 샌즈 호텔 제주,"좋았던 점
 · 저렴한 가격이 마음에 들었어요
복도와 방음이 1도 되지 않았지만 그래도 조용한 편이였던 것 같아요
대중교통으로 다니기에는 애매한 곳이여서 그런지
젊은 여행자들보다는 가족단위가 많았어
주차하는데 어려움이 없었어요
아쉬웠던 점
 · 1. 앞에 아무도 없는데 체크인 할 때 본인 할일 하느라 체크인 안해주고 멀뚱히 보기만하고 기다리게 놔둔 직원 분
2. 청소가 많이 아쉬웠어요. 머리카락과 알 수없는 액체들 떨어져있었어 처음부터 으읭 스럽고, 방에서 냄새났어요
3. 비누, 치약 없었어요(비누는 알고보니 청소하는 분이 첫날 안 놔두신 것, 비누 한 번도 새로 안 주심), 
스킨로션은 누가 버리고 간 건데 안 치운 줄 알았어요. 채워지지도 않고 바닥 들어나있었어요.
4. 복도 방음이 하나도 안되요. 아침부터 사람들 지나다니고 청소하는 소리에 깼어요","['저렴하다', '가격', '마음', '들다', '복도', '방음', '조용하다', '펴다', '대중교통', '다니다', '애매하다', '그렇다', '젊다', '여행자', '가족', '단위', '많다', '주차', '어려움', '아무', '체크', '본인', '체크', '해주다', '멀뚱하다', '보기', '기다리다', '놔두다', '직원', '청소', '머리카락', '액체', '떨어지다', '처음', '으읭', '스럽다', '냄새', '나다', '비누', '치약', '비누', '청소', '첫날', '놔두다', '비누', '새롭다', '주심', '스킨로션', '버리다', '치우다', '알다', '채우다', '바닥', '들다', '복도', '방음', '안되다', '아침', '사람', '지나다', '청소', '소리', '깨다']",저렴하다 가격 마음 들다 복도 방음 조용하다 펴다 대중교통 다니다 애매하다 그렇다 젊다 여행자 가족 단위 많다 주차 어려움 아무 체크 본인 체크 해주다 멀뚱하다 보기 기다리다 놔두다 직원 청소 머리카락 액체 떨어지다 처음 으읭 스럽다 냄새 나다 비누 치약 비누 청소 첫날 놔두다 비누 새롭다 주심 스킨로션 버리다 치우다 알다 채우다 바닥 들다 복도 방음 안되다 아침 사람 지나다 청소 소리 깨다
528,호텔 블랙 샌즈 호텔 제주,"좋았던 점
 · 조식 가짓수는 많지 않은데 맛있었어요.
직원분 응대는 후기보고 걱정했던것과 다르게 친절했어요
침대는 후기대로 편안했구요.
어메니티는 없는것보다는 나았어요
더블침대 두개인 방이어서 편했어요.
아쉬웠던 점
 · 침구나 구석진 곳의 청결도는 조금 별로였어요.
아쉬운점은 리모콘으로 제어했을때 방 두개 중 하나는 조명이 제대로 안들어오는것도 있고 
채널 바꿀때 버튼도 잘 안눌리더라구요
귀찮아서 걍 쓰긴 했는데 자잘한 부분들 시설이 완성되지 않아 보이긴합니다.","['조식', '가짓수', '많다', '맛있다', '직원', '응대', '후기', '보고', '걱정', '다르다', '친절하다', '침대', '후기', '편안하다', '어메니티', '나다', '더블', '침대', '개인', '편하다', '침구', '구석', '청결', '별로', '리모콘', '제어', '조명', '제대로', '들어오다', '채널', '바꾸다', '버튼', '자다', '안눌', '리더', '고요', '귀찮다', '쓰다', '자잘하다', '부분', '시설', '완성', '보이다']",조식 가짓수 많다 맛있다 직원 응대 후기 보고 걱정 다르다 친절하다 침대 후기 편안하다 어메니티 나다 더블 침대 개인 편하다 침구 구석 청결 별로 리모콘 제어 조명 제대로 들어오다 채널 바꾸다 버튼 자다 안눌 리더 고요 귀찮다 쓰다 자잘하다 부분 시설 완성 보이다
529,호텔 블랙 샌즈 호텔 제주,작성한 내용이 없습니다,"['작성', '내용']",작성 내용
530,호텔 오션스위츠 제주 호텔,"좋았던 점
 · 공항에서도 가까워서 너무 편했고 걸어서 갈 수 있는 거리에 동문시장도 있어서 편하게 다녀왔고 직원분들도 친절하셔서 너무 편하고 좋게 휴가를 보내다 왔습니다
아쉬웠던 점
 · 운동을 좋아하는 저로써 피트니스 시설이 있지만 기구가 부족하고 공간도 작아서 살짝 아쉬웠습니다","['공항', '가깝다', '편하다', '걸다', '갈다', '거리', '시장', '편하다', '다녀오다', '직원', '친절하다', '편하다', '휴가', '보내다', '오다', '운동', '좋아하다', '피트니스', '시설', '기구', '부족하다', '공간', '작다', '살짝']",공항 가깝다 편하다 걸다 갈다 거리 시장 편하다 다녀오다 직원 친절하다 편하다 휴가 보내다 오다 운동 좋아하다 피트니스 시설 기구 부족하다 공간 작다 살짝
531,호텔 오션스위츠 제주 호텔,"좋았던 점
 · 공항과의 접근성. 넓은 주차 공간. 안락한 분위기의 객실. 1층에 위치한 치킨펍. 바로 앞에 있는 바다. 속시원한 수압.
아쉬웠던 점
 · 뭐 먹으러 가려면 조금 걸어야 한다는 점. 그러나 걸어서 갈만한 거리였음. 헬스장은 복도에 운동기구 몇 개 갖다놓은 수준에 불과.","['공항', '접근성', '넓다', '주차', '공간', '안락하다', '분위기', '객실', '위치', '치킨', '바다', '시원', '수압', '먹다', '가다', '걸다', '걸다', '갈다', '거리', '헬스장', '복도', '운동', '기구', '갖다', '수준', '불과']",공항 접근성 넓다 주차 공간 안락하다 분위기 객실 위치 치킨 바다 시원 수압 먹다 가다 걸다 걸다 갈다 거리 헬스장 복도 운동 기구 갖다 수준 불과
532,호텔 오션스위츠 제주 호텔,"좋았던 점
 · 조식이 괜찮았고 오션뷰가 멋졌어요
아쉬웠던 점
 · 에어컨이 너무 오래됐고 필터 청소가 안되어있었어요 ㅠ 에어컨에서는 굉장한 소음이 나더라구요","['조식', '괜찮다', '오션', '멋지다', '에어컨', '돼다', '필터', '청소', '안되다', '에어컨', '굉장하다', '소음', '나다']",조식 괜찮다 오션 멋지다 에어컨 돼다 필터 청소 안되다 에어컨 굉장하다 소음 나다
533,호텔 오션스위츠 제주 호텔,"좋았던 점
 · 항상 제주가면 꼭 하루는 가는곳입니다. 편하고 좋습니다
아쉬웠던 점
 · 침대 스프링이.... 옆에서 조금만움직여도 울렁이네요.
방마다 다르겠죠....","['항상', '제주', '가면', '하루', '가다', '편하다', '침대', '스프링', '움직이다', '울렁이다', '다르다']",항상 제주 가면 하루 가다 편하다 침대 스프링 움직이다 울렁이다 다르다
534,호텔 오션스위츠 제주 호텔,"좋았던 점
 · 가성비 굳
위치 좋음
주차장 완비
직원 친절
매우넓음
아쉬웠던 점
 · 에어컨이 너무 약함
오션뷰 하고싶었는데 시티뷰였음","['가성', '굳다', '위치', '주차장', '완비', '직원', '친절', '넓다', '에어컨', '약하다', '오션', '시티']",가성 굳다 위치 주차장 완비 직원 친절 넓다 에어컨 약하다 오션 시티
535,호텔 오션스위츠 제주 호텔,"좋았던 점
 · 호텔 청소상태는 나름 좋았다
아쉬웠던 점
 · 특별히 없다","['청소', '상태', '나름', '특별하다']",청소 상태 나름 특별하다
536,호텔 오션스위츠 제주 호텔,"좋았던 점
 · random 배정방인데 ocean view 3층으로 주었고 바다가 보이고 주변에 먹을 거리 및 해안이 바로 있어 산책하기 좋았다.
로비도 깨끗했고 방 상태고 청결한편
아쉬웠던 점
 · 화장실에 매우 큰 바퀴벌레가 있어 죽였던 기억이 있다","['배정', '주다', '바다', '보이', '주변', '먹다', '거리', '해안', '산책', '로비', '깨끗하다', '상태', '청결', '한편', '화장실', '크다', '바퀴벌레', '죽이다', '기억']",배정 주다 바다 보이 주변 먹다 거리 해안 산책 로비 깨끗하다 상태 청결 한편 화장실 크다 바퀴벌레 죽이다 기억
537,호텔 오션스위츠 제주 호텔,"좋았던 점
 · 프론트에 냄새 얘기하니 친절하게 바로 바꿔줬어요
바꾼방은 깨끗했습니다
방 둘 다 바다가 잘보였구요
아쉬웠던 점
 · 하수구 냄새가 나는 방이 있었어요","['프론트', '냄새', '얘기', '친절하다', '바꾸다', '주다', '바꾸다', '깨끗하다', '바다', '보이다', '하수', '냄새', '방이']",프론트 냄새 얘기 친절하다 바꾸다 주다 바꾸다 깨끗하다 바다 보이다 하수 냄새 방이
538,호텔 오션스위츠 제주 호텔,"좋았던 점
 · 바다가 한눈에 보이는 위치예요. 탑동에 먹거리도 많고, 공항도 기깝고, 너무 번화가는 아니라 조용하고, 아침에 조깅하기도 좋아요.
아쉬웠던 점
 · 침대가 흔들거려요. 오래되서 그런지 침대나 화장실 물때같은게 아쉬웠어요.","['바다', '한눈', '보이다', '위치', '탑동', '먹거리', '많다', '공항', '번화가', '조용하다', '아침', '조깅', '침대', '흔들다', '오래되다', '그렇다', '침대', '화장실', '물때']",바다 한눈 보이다 위치 탑동 먹거리 많다 공항 번화가 조용하다 아침 조깅 침대 흔들다 오래되다 그렇다 침대 화장실 물때
539,호텔 오션스위츠 제주 호텔,"좋았던 점
 · 가성비가 매우 좋았으며, 직원들의 친절함, 숙소의 깨끗함. 모든 면에서 매우 만족합니다. 강력추천 드립니다.
아쉬웠던 점
 · 호텔이 해변으로 보고 있어 그쪽 도로로 많이 지나지 않아 돌아서 나가 택시를 타야 하는 점이 다소 아쉬운데, 그래도
해변 오션뷰로 인해 그정도는 감수할 수 있을 것 같습니다.","['가성', '직원', '친절하다', '숙소', '깨끗하다', '모든', '만족하다', '강력', '추천', '드리다', '해변', '보고', '도로로', '지나다', '돌아서다', '나가다', '택시', '해변', '오션', '인하다', '정도', '감수']",가성 직원 친절하다 숙소 깨끗하다 모든 만족하다 강력 추천 드리다 해변 보고 도로로 지나다 돌아서다 나가다 택시 해변 오션 인하다 정도 감수
540,호텔 오션스위츠 제주 호텔,"좋았던 점
 · 위치는 좋았습니다
아쉬웠던 점
 · 조식가격이 약간 부담스러웠습니다","['위치', '조식', '가격', '부담스럽다']",위치 조식 가격 부담스럽다
541,호텔 오션스위츠 제주 호텔,"좋았던 점
 · 위치가 해변가 앞이라서 만족했음
주변 산책이 괜찮았음
아쉬웠던 점
 · 주변 음식점이 가격대비 가성비 별로임 ( 저녁식사 갈치조림 )","['위치', '해변', '만족하다', '주변', '산책', '괜찮다', '주변', '음식점', '가격', '대비', '가성', '별로', '저녁식사', '갈치', '조림']",위치 해변 만족하다 주변 산책 괜찮다 주변 음식점 가격 대비 가성 별로 저녁식사 갈치 조림
542,호텔 오션스위츠 제주 호텔,"좋았던 점
 · 조식은 신청 안함
아쉬웠던 점
 · 에어컨 물이 새서 아쉬웠는데, 친절하게 방 교체 해즌심","['조식', '신청', '안함', '에어컨', '물이', '새다', '친절하다', '교체', '해즌심']",조식 신청 안함 에어컨 물이 새다 친절하다 교체 해즌심
543,호텔 오션스위츠 제주 호텔,"좋았던 점
 · 청결도 만족 위치만족 주변 바닷풍경 만족 조식도 만족합니다.
아쉬웠던 점
 · 카운터 직원분한테 뭐 필요하다고 하면 없다고하시고 다른분한테 말씀드리니까 친절히 다 안내해주셨는데 
좀 잘알고 말씀하셨으면 좋겠어요","['청결', '만족', '위치', '만족', '주변', '풍경', '만족', '조식', '만족하다', '카운터', '직원', '필요하다', '말씀드리다', '친절하다', '안내', '해주다', '잘알다', '말씀']",청결 만족 위치 만족 주변 풍경 만족 조식 만족하다 카운터 직원 필요하다 말씀드리다 친절하다 안내 해주다 잘알다 말씀
544,호텔 오션스위츠 제주 호텔,"좋았던 점
 · 시내 인접으로 교통이 편리하였슴
아쉬웠던 점
 · 비데가 고장나 있어서 아쉬워슴","['시내', '인접', '교통', '편리하다', '비데', '고장']",시내 인접 교통 편리하다 비데 고장
545,호텔 오션스위츠 제주 호텔,"좋았던 점
 · 돌아가기 전날 묵으려고 공항에서 가까우면서도 바닷가 찾았는데 위치가 아주 좋았어요. 바다 방 전망은 정말 아주 좋았어요. 객실과 침구 등도 아주 깨끗하고 직원들은 모두모두 무지무지 친절하고 잘 대응해주시고요. 가성비가 매우 뛰어나서 만족스러웠어요.
아쉬웠던 점
 · 코로나 때문에 바를 문을 닫았다고 하셨는데 바 앞에 간단하게라도 안내문 붙여 주셨으면 좋겠어요.","['돌아가다', '전날', '묵다', '공항', '가깝다', '바닷가', '찾다', '위치', '아주', '바다', '전망', '정말', '아주', '객실', '침구', '아주', '깨끗하다', '직원', '친절하다', '자다', '대응', '해주다', '가성', '뛰어나다', '만족스럽다', '코로나', '때문', '바르다', '닫다', '간단하다', '물다', '붙이다', '주다']",돌아가다 전날 묵다 공항 가깝다 바닷가 찾다 위치 아주 바다 전망 정말 아주 객실 침구 아주 깨끗하다 직원 친절하다 자다 대응 해주다 가성 뛰어나다 만족스럽다 코로나 때문 바르다 닫다 간단하다 물다 붙이다 주다
546,호텔 오션스위츠 제주 호텔,"좋았던 점
 · 아침조식 너무 괜찮았습니다. 딱딱 먹을 만한 음식들만 있고
직원분들도 수시로 체크해서 채워주시고 치워주시고~
위치도 좋고 직원분들도 친절하고
제가 묵었던 디럭스룸도 마음에 들었습니다.
아쉬웠던 점
 · 군데군데 방에 연식이 보여서 지저분해보이는 것들이 있습니다.
예를들어 디럭스룸 거실에 있는 쇼파 얼룩, 전등에 쌓인 먼지, 
창틀, 방충망에 쌓인 먼지들 이런것들
그리고 무엇보다도 베개가 너무 낮고 힘이 없어서 불편했습니다. 
저한테는 베개만 빼면 또 묵을 의향 있습니다.","['아침', '조식', '괜찮다', '먹다', '음식', '직원', '체크', '채우다', '치우다', '위치', '직원', '친절하다', '묵다', '디럭스', '마음', '들다', '군데군데', '연식', '지저분하다', '보이다', '들다', '디럭스', '거실', '쇼파', '얼룩', '전등', '쌓이다', '먼지', '창틀', '방충', '쌓이다', '먼지', '베개', '낮다', '불편하다', '베개', '빼다', '의향']",아침 조식 괜찮다 먹다 음식 직원 체크 채우다 치우다 위치 직원 친절하다 묵다 디럭스 마음 들다 군데군데 연식 지저분하다 보이다 들다 디럭스 거실 쇼파 얼룩 전등 쌓이다 먼지 창틀 방충 쌓이다 먼지 베개 낮다 불편하다 베개 빼다 의향
547,호텔 오션스위츠 제주 호텔,"좋았던 점
 · 깨끗하고 넓었으나 약간 연식이 있는 호텔이라고 느껴졌습니다. 위치가 좋아 오션뷰도 좋고 동문시장도 가까웠어요.
아쉬웠던 점
 · 너무 더웠는데 아직 시즌(?)이 아니라 에어컨을 가동할 수 없는 점이 이해가 안 갔습니다. 화장실 수온 조절이 좀 어려웠습니다.","['깨끗하다', '넓다', '연식', '느껴지다', '위치', '오션', '시장', '가깝다', '덥다', '시즌', '에어컨', '가동', '이해', '가다', '화장실', '수온', '조절', '어렵다']",깨끗하다 넓다 연식 느껴지다 위치 오션 시장 가깝다 덥다 시즌 에어컨 가동 이해 가다 화장실 수온 조절 어렵다
548,호텔 오션스위츠 제주 호텔,"좋았던 점
 · 바닷가 전망이라 잠시나마 힐링되는 시간 보냈습니다
아쉬웠던 점
 · 깨끗하고 넘 좋았는데 큰 인조손톱이 방에 떨어져있는게 아쉬웠어요 호텔측 고객만족도 조사하는곳에도 글 남겼는데 회신은 없었네요","['바닷가', '전망', '힐링', '보내다', '깨끗하다', '넘다', '크다', '인조손톱', '떨어지다', '고객', '만족도', '조사', '남기다', '회신']",바닷가 전망 힐링 보내다 깨끗하다 넘다 크다 인조손톱 떨어지다 고객 만족도 조사 남기다 회신
